10000,0.151,554.910706,-1671.395996,8.851,500.676941,-4127.655273
10000,0.151,4085.352051,1410.045044,8.851,501.941071,89154.109375
10000,0.151,522.16449,1774.960327,8.851,495.381134,-2138.39502
10000,0.151,853.436096,1915.337891,8.851,500.185883,15754.15332
10000,0.151,4694.719238,-4520.521973,8.851,495.602692,-972.330933
10000,0.151,598.029175,-1592.300537,8.851,501.437653,-3085.217773
10000,0.151,599.767212,2068.934326,8.851,499.704529,-1523.675903
10000,0.151,4278.152344,3110.330078,8.851,495.669312,2769.773193
10000,0.151,843.136719,1241.451538,8.851,501.737244,3955.248291
10000,0.151,1438.737183,7161.334473,8.851,496.233429,-5497.841309
10000,0.151,507.573456,-3003.851074,8.851,489.93869,-3301.282471
10000,0.151,588.235474,-659.323425,8.851,502.814636,4491.53125
10000,0.151,474.697968,-8023.736816,8.851,493.769867,-1646.281982
10000,0.151,1738.354004,-3175.85083,8.851,503.527161,-1763.47583
10000,0.151,528.571411,-3659.241455,8.851,503.073517,1087.527466
10000,0.151,1480.447388,-1393.605347,8.851,504.179565,801.934265
10000,0.151,393.939575,142.853378,8.851,502.553986,1746.985352
10000,0.151,437.610657,-3095.028564,8.851,497.419312,-428.870575
10000,0.151,708.229919,-1395.700684,8.851,500.303772,-595.928833
10000,0.151,649.674072,2014.321167,8.851,496.30069,1456.005981
10000,0.151,496.834167,-4209.972656,8.851,494.522491,1339.122437
10000,0.151,621.471497,4770.883789,8.851,494.968353,1995.850708
10000,0.151,607.831482,-1572.046997,8.851,498.934052,-1594.069336
10000,0.151,944.214111,-746.071777,8.851,500.461426,-14958.666992
10000,0.151,955.377991,1087.433716,8.851,503.129089,2752.921143
10000,0.151,516.609436,61393.191406,8.851,502.529175,3419.026367
10000,0.151,498.9151,-6195.616699,8.851,499.642944,-2302.684814
10000,0.151,488.495605,4549.328613,8.851,498.158936,-1491.644775
10000,0.151,1777.454834,1639.92749,8.851,501.064545,-1509.032349
10000,0.151,1747.642456,1446.074219,8.851,495.889801,-1635.563477
10000,0.151,532.947937,3952.463623,8.851,499.15744,-935.778259
10000,0.151,332.848328,3351.554443,8.851,504.802063,-465.555481
10000,0.151,514.863037,-7339.419434,8.851,499.365265,-1947.89502
10000,0.151,601.238708,8000.571777,8.851,488.403534,588.174072
10000,0.151,1140.478149,1037.275757,8.851,507.977386,-1261.797241
10000,0.151,757.39032,-1929.65979,8.851,489.652466,-3208.134766
10000,0.151,578.799744,-1637.951904,8.851,496.118958,-2466.228516
10000,0.151,814.563293,1963.813843,8.851,496.008453,-115953.15625
10000,0.151,447.972992,-20926.666016,8.851,496.905579,-15542.228516
10000,0.151,509.974792,-76688.015625,8.851,502.303528,2275.012207
10000,0.151,974.18512,-6358.508301,8.851,496.257294,-6783.870117
10000,0.151,683.018738,2095.508301,8.851,498.476563,-1261.209961
10000,0.151,564.867859,-5426.772949,8.851,501.230316,-686.605957
10000,0.151,3103.301758,1962.606812,8.851,494.631042,2024.361938
10000,0.151,686.785034,1058.221802,8.851,504.041534,-2233.263184
10000,0.151,24504.46875,3211.076172,8.851,494.85379,541.208313
10000,0.151,1361.548584,-1024.157837,8.851,504.471985,-685.31665
10000,0.151,514.687561,-1805.360596,8.851,497.38092,5935.13916
10000,0.151,525.137817,-2329.496826,8.851,501.656464,-2494.698486
10000,0.151,872.181213,-1604.589111,8.851,496.978638,-1258.68689
10000,0.151,3136.699219,6332.931641,8.851,505.810333,1081.508667
10000,0.151,703.571228,1597.493164,8.851,500.658813,2000.931152
10000,0.151,620.089783,-1634.005737,8.851,496.323029,-569.038757
10000,0.151,573.057251,-2983.702881,8.851,501.317017,-8187.033691
10000,0.151,461.873688,-873.603455,8.851,498.504089,739.41449
10000,0.151,10347.21875,-1002.440308,8.851,496.628784,4146.524902
10000,0.151,987.746338,-1318.849243,8.851,497.541504,-5385.185059
10000,0.151,7952.346191,-2326.652588,8.851,507.0914,-378.739044
10000,0.151,709.681946,-1803.104858,8.851,489.140839,1874.253052
10000,0.151,980.381714,-1184.202393,8.851,488.306671,-2194.748291
10000,0.151,2454.736328,6835.696289,8.851,500.554474,1128.904907
10000,0.151,635.227905,1336.454468,8.851,507.708466,3781.487061
10000,0.151,5003.615723,45619.796875,8.851,504.217163,-992.200134
10000,0.151,498.241486,-7005.305176,8.851,500.715607,-2001.610718
10000,0.151,2118.972656,3369.087646,8.851,499.349426,-447.686188
10000,0.151,524.341797,5133.795898,8.851,501.528503,1086.554443
10000,0.151,796.402588,1513.440063,8.851,500.744598,10727.490234
10000,0.151,3128.339111,-2237.970703,8.851,499.713654,1104.774536
10000,0.151,736.969177,-1255.244141,8.851,503.383179,-790.612427
10000,0.151,1041.22876,1224.809082,8.851,492.227386,430.068726
10000,0.151,566.491333,-4058.200684,8.851,507.495392,-710.728943
10000,0.151,994.23822,-995.577576,8.851,492.780121,-2526.565918
10000,0.151,3808.988525,-1803.387573,8.851,500.279266,-1880.156982
10000,0.151,680.237854,1936.240479,8.851,502.206818,3944.520264
10000,0.151,1370.470581,-7502.046875,8.851,510.254517,809.224426
10000,0.151,755.802368,-1044.568604,8.851,499.305878,-2153.118652
10000,0.151,1329.540527,8960.34082,8.851,499.963257,-826.813843
10000,0.151,623.773865,3127.233887,8.851,498.700409,1256.328125
10000,0.151,707.759888,-3935.628662,8.851,500.326935,1826.633789
10000,0.151,1221.890137,256024.8125,8.851,506.605957,-1011.49585
10000,0.151,637.664368,12080.263672,8.851,500.624817,-463.251495
10000,0.151,691.355103,-3611.853027,8.851,507.820374,-343.087372
10000,0.151,1447.059204,-5293.86377,8.851,495.494232,-823.63147
10000,0.151,889.904175,-1216.698486,8.851,500.597534,-1192.966431
10000,0.151,11607.348633,-9450.476563,8.851,495.313904,3504.941406
10000,0.151,976.414001,1193.85437,8.851,506.89682,885.669128
10000,0.151,1005.870789,-11296.442383,8.851,501.116882,-2436.944824
10000,0.151,941.020508,1439.346802,8.851,505.783386,657.849731
10000,0.151,846.444885,228681.3125,8.851,503.563324,5046.76709
10000,0.151,808.78009,841.750732,8.851,496.490662,-13659.871094
10000,0.151,1724.803833,56529.75,8.851,499.471527,3771.812256
10000,0.151,5912.415527,2843.370605,8.851,497.879547,1357.166016
10000,0.151,1146.245117,-15296.291992,8.851,500.046509,1205.297974
10000,0.151,539.94342,4075.382568,8.851,499.737183,-8148.881836
10000,0.151,1827.039429,27113.742188,8.851,499.932098,-2608.404297
10000,0.151,506.839905,-2094.0271,8.851,493.595795,1708.285889
10000,0.151,992.390808,-7524.072266,8.851,498.185608,-6961.298828
10000,0.151,498.22348,15298.636719,8.851,497.631714,-2562.415039
10000,0.151,2612.844482,1722.708618,8.851,508.091003,1195.087036
10000,0.151,592.592529,-2066.7771,8.851,503.657074,4124.721191
10000,0.151,2051.910156,-3485.259521,8.851,501.229858,-14410.551758
10000,0.151,17424.330078,1604.586182,8.851,502.731506,-970.437683
10000,0.151,1441.70813,3102.557617,8.851,499.690399,388.825714
10000,0.151,570.63562,-6278.166504,8.851,499.908752,2918.380371
10000,0.151,2878.053467,3469.495117,8.851,495.341705,1097.941284
10000,0.151,843.447998,-1334.408447,8.851,499.796631,-1101.020264
10000,0.151,1135.564453,7723.240234,8.851,496.936615,7281.082031
10000,0.151,1017.571899,1045.393188,8.851,503.781616,1403.190186
10000,0.151,371935.125,12942.414063,8.851,498.111572,1507.648315
10000,0.151,495.856995,-433477.65625,8.851,497.951935,38864.0625
10000,0.151,1091.82312,-1508.049072,8.851,504.383331,-5161.476074
10000,0.151,616.228943,-1294.182373,8.851,494.75943,-873.876709
10000,0.151,469.555389,1718.524902,8.851,502.050262,4403.72168
