2.13904;1.70559;0.398;0.54302;1.11101
;1.07395;;;
;0.65098;;;
;0.18289;;;
;0.08862;;;
;0.31743;;;
;0.65662;;;
;1.23186;;;
;1.51707;;;
;1.61858;;;
;1.44133;;;
;0.91362;;;
;0.51482;;;
;0.08298;;;
;0.0137;;;
;0.27957;;;
;0.64292;;;
;1.25603;;;
;1.56621;;;
;1.7064;;;
;1.55332;;;
;1.06267;;;
;0.68643;;;
;0.29084;;;
;0.2425;;;
;0.54302;;;
;0.92813;;;
;1.57266;;;
;1.90217;;;
;2.06814;;;
;1.93359;;;
;1.46631;;;
;1.10295;;;
;0.72751;;;
;0.69207;;;
;1.00627;;;
;1.40508;;;
;2.05605;;;
;2.39282;;;
;2.56443;;;
;2.4323;;;
;1.96904;;;
;1.60569;;;
;1.2238;;;
;1.18594;;;
;1.49451;;;
;1.88364;;;
;2.52737;;;
;2.85044;;;
;3.00674;;;
;2.86091;;;
;2.37832;;;
;1.99966;;;
;1.59602;;;
;1.54043;;;
;1.8208;;;
;2.18899;;;
;2.80049;;;
;3.10342;;;
;3.22588;;;
;3.05911;;;
;2.53865;;;
;2.13743;;;
;1.69753;;;
;1.61536;;;
;1.8627;;;
;2.20107;;;
;2.77471;;;
;3.05427;;;
;3.13967;;;
;2.94712;;;
;2.39041;;;
;1.96421;;;
;1.48887;;;
;1.38413;;;
;1.5936;;;
;1.91667;;;
;2.45889;;;
;2.71992;;;
;2.77712;;;
;2.56926;;;
;1.98677;;;
;1.54768;;;
;1.0522;;;
;0.93538;;;
;1.13035;;;
;1.44294;;;
;1.97871;;;
;2.22927;;;
;2.28083;;;
;2.06895;;;
;1.48645;;;
;1.04575;;;
;0.55269;;;
;0.4415;;;
;0.64211;;;
;0.96116;;;
;1.50498;;;
;1.77004;;;
;1.83691;;;
;1.63792;;;
;1.07476;;;
;0.65017;;;
;0.18369;;;
;0.08782;;;
;0.31582;;;
;0.65742;;;
;1.23025;;;
;1.51626;;;
;1.61616;;;
;1.44133;;;
;0.91362;;;
;0.51482;;;
;0.08298;;;
;0.01289;;;
;0.27957;;;
;0.64373;;;
;1.25684;;;
;1.56702;;;
;1.70559;;;
;1.55413;;;
;1.06267;;;
;0.68643;;;
;0.29246;;;
;0.24492;;;
;0.54382;;;
;0.92813;;;
;1.57185;;;
;1.90137;;;
;2.06733;;;
;1.93279;;;
;1.4655;;;
;1.10295;;;
;0.72751;;;
;0.69126;;;
;1.00708;;;
;1.40266;;;
;2.05686;;;
;2.39202;;;
;2.56604;;;
;2.4323;;;
;1.96824;;;
;1.60569;;;
;1.22541;;;
;1.18594;;;
;1.49531;;;
;1.88284;;;
;2.52576;;;
;2.85125;;;
;3.00674;;;
;2.86252;;;
;2.37832;;;
;2.00046;;;
;1.59602;;;
;1.54043;;;
;1.82;;;
;2.18899;;;
;2.79968;;;
;3.10503;;;
;3.22588;;;
;3.0575;;;
;2.53784;;;
;2.13743;;;
;1.69673;;;
;1.61536;;;
;1.85867;;;
;2.20188;;;
;2.77471;;;
;3.05266;;;
;3.13887;;;
;2.94631;;;
;2.39041;;;
;1.96421;;;
;1.48726;;;
;1.38413;;;
;1.5936;;;
;1.91667;;;
;2.45889;;;
;2.72073;;;
;2.77712;;;
;2.56926;;;
;1.9916;;;
;1.54849;;;
;1.05139;;;
;0.93699;;;
;1.12793;;;
;1.44214;;;
;1.97549;;;
;2.22927;;;
;2.28083;;;
;2.06975;;;
;1.48564;;;
;1.04495;;;
;0.55269;;;
;0.4415;;;
;0.64211;;;
;0.96116;;;
;1.50498;;;
;1.76924;;;
;1.83772;;;
;1.63872;;;
;1.07476;;;
;0.65178;;;
;0.18289;;;
;0.08862;;;
;0.31663;;;
;0.65581;;;
;1.23105;;;
;1.51787;;;
;1.61697;;;
;1.44053;;;
;0.91362;;;
;0.51482;;;
;0.08379;;;
;0.01289;;;
;0.27876;;;
;0.64453;;;
;1.25684;;;
;1.56702;;;
;1.70559;;;
;1.55413;;;
;1.06267;;;
;0.68723;;;
;0.29084;;;
;0.24412;;;
;0.54463;;;
;0.92893;;;
;1.57185;;;
;1.90137;;;
;2.06814;;;
;1.93279;;;
;1.4655;;;
;1.10376;;;
;0.72751;;;
;0.69126;;;
;1.00789;;;
;1.40105;;;
;2.05686;;;
;2.39282;;;
;2.56443;;;
;2.43311;;;
;1.96743;;;
;1.60488;;;
;1.22461;;;
;1.18674;;;
;1.49612;;;
;1.88284;;;
;2.52656;;;
;2.85125;;;
;3.00674;;;
;2.86333;;;
;2.37751;;;
;2.00046;;;
;1.59602;;;
;1.53962;;;
;1.8208;;;
;2.1898;;;
;2.80049;;;
;3.10422;;;
;3.22668;;;
;3.05911;;;
;2.53865;;;
;2.13743;;;
;1.69673;;;
;1.61536;;;
;1.85947;;;
;2.20188;;;
;2.77471;;;
;3.05266;;;
;3.13887;;;
;2.94712;;;
;2.39041;;;
;1.96501;;;
;1.48887;;;
;1.38574;;;
;1.59441;;;
;1.91667;;;
;2.4605;;;
;2.71912;;;
;2.77712;;;
;2.56765;;;
;1.98677;;;
;1.54607;;;
;1.05139;;;
;0.93618;;;
;1.12954;;;
;1.44294;;;
;1.97468;;;
;2.22847;;;
;2.28083;;;
;2.06975;;;
;1.48403;;;
;1.04575;;;
;0.55269;;;
;0.4415;;;
;0.64211;;;
;0.96116;;;
;1.50579;;;
;1.76924;;;
;1.83691;;;
;1.6363;;;
;1.07556;;;
;0.65017;;;
;0.18289;;;
;0.08943;;;
;0.31663;;;
;0.65662;;;
;1.23186;;;
;1.51707;;;
;1.61697;;;
;1.44133;;;
;0.91443;;;
;0.51482;;;
;0.08379;;;
;0.0137;;;
;0.27957;;;
;0.64453;;;
;1.25684;;;
;1.56702;;;
;1.7064;;;
;1.55332;;;
;1.06348;;;
;0.68723;;;
;0.29084;;;
;0.24331;;;
;0.54302;;;
;0.92893;;;
;1.57266;;;
;1.90217;;;
;2.06733;;;
;1.93279;;;
;1.4647;;;
;1.10295;;;
;0.72671;;;
;0.69126;;;
;1.00627;;;
;1.40186;;;
;2.05686;;;
;2.39282;;;
;2.56523;;;
;2.43149;;;
;1.96824;;;
;1.60488;;;
;1.22461;;;
;1.18674;;;
;1.49451;;;
;1.88445;;;
;2.52656;;;
;2.85044;;;
;3.00754;;;
;2.86252;;;
;2.37751;;;
;1.99966;;;
;1.59602;;;
;1.53962;;;
;1.81919;;;
;2.18899;;;
;2.80049;;;
;3.10342;;;
;3.22668;;;
;3.05991;;;
;2.53784;;;
;2.13743;;;
;1.70156;;;
;1.61375;;;
;1.85786;;;
;2.20107;;;
;2.77471;;;
;3.05105;;;
;3.13806;;;
;2.94631;;;
;2.39041;;;
;1.96421;;;
;1.48887;;;
;1.38494;;;
;1.5928;;;
;1.91748;;;
;2.45969;;;
;2.71912;;;
;2.77712;;;
;2.57007;;;
;1.98757;;;
;1.54607;;;
;1.05059;;;
;0.93618;;;
;1.12874;;;
;1.44214;;;
;1.97549;;;
;2.22847;;;
;2.28083;;;
;2.06814;;;
;1.48645;;;
;1.04495;;;
;0.55269;;;
;0.4415;;;
;0.64211;;;
;0.96196;;;
;1.50498;;;
;1.77004;;;
;1.83772;;;
;1.63792;;;
;1.07476;;;
;0.65098;;;
;0.18369;;;
;0.08862;;;
;0.31663;;;
;0.65742;;;
;1.23186;;;
;1.51707;;;
;1.61697;;;
;1.44133;;;
;0.91282;;;
;0.51321;;;
;0.08379;;;
;0.01289;;;
;0.28037;;;
;0.64453;;;
;1.25603;;;
;1.56702;;;
;1.70559;;;
;1.55332;;;
;1.06267;;;
;0.68562;;;
;0.29084;;;
;0.24331;;;
;0.54221;;;
;0.92813;;;
;1.57185;;;
;1.90217;;;
;2.06814;;;
;1.93279;;;
;1.4647;;;
;1.10295;;;
;0.72671;;;
;0.69126;;;
;1.00708;;;
;1.40266;;;
;2.05686;;;
;2.39121;;;
;2.56523;;;
;2.4323;;;
;1.96824;;;
;1.60569;;;
;1.22541;;;
;1.18674;;;
;1.49531;;;
;1.88284;;;
;2.52737;;;
;2.85044;;;
;3.00674;;;
;2.86252;;;
;2.37751;;;
;1.99885;;;
;1.59602;;;
;1.5364;;;
;1.82;;;
;2.1898;;;
;2.79968;;;
;3.10181;;;
;3.22668;;;
;3.05911;;;
;2.53945;;;
;2.13743;;;
;1.69673;;;
;1.61536;;;
;1.85867;;;
;2.20107;;;
;2.77471;;;
;3.05266;;;
;3.13645;;;
;2.94631;;;
;2.3896;;;
;1.96421;;;
;1.48887;;;
;1.38494;;;
;1.5936;;;
;1.91667;;;
;2.4605;;;
;2.71831;;;
;2.77712;;;
;2.56926;;;
;1.98677;;;
;1.54768;;;
;1.0522;;;
;0.93538;;;
;1.13035;;;
;1.44214;;;
;1.97549;;;
;2.22927;;;
;2.28083;;;
;2.06895;;;
;1.48484;;;
;1.04575;;;
;0.55188;;;
;0.4415;;;
;0.64131;;;
;0.96196;;;
;1.50579;;;
;1.77004;;;
;1.83772;;;
;1.63711;;;
;1.07556;;;
;0.65178;;;
;0.18289;;;
;0.08862;;;
;0.31824;;;
;0.65662;;;
;1.23186;;;
;1.51626;;;
;1.61777;;;
;1.44133;;;
;0.91282;;;
;0.51482;;;
;0.08379;;;
;0.01289;;;
;0.27957;;;
;0.64373;;;
;1.25764;;;
;1.56702;;;
;1.70479;;;
;1.55332;;;
;1.06267;;;
;0.68643;;;
;0.29084;;;
;0.24331;;;
;0.54221;;;
;0.92893;;;
;1.57266;;;
;1.90056;;;
;2.06895;;;
;1.93279;;;
;1.4647;;;
;1.10295;;;
;0.72751;;;
;0.69207;;;
;1.00708;;;
;1.40266;;;
;2.05686;;;
;2.39282;;;
;2.56362;;;
;2.43311;;;
;1.96743;;;
;1.60649;;;
;1.22541;;;
;1.18755;;;
;1.49531;;;
;1.88364;;;
;2.52576;;;
;2.85125;;;
;3.00674;;;
;2.86333;;;
;2.37832;;;
;2.00127;;;
;1.59683;;;
;1.53962;;;
;1.82;;;
;2.18899;;;
;2.79968;;;
;3.10261;;;
;3.22588;;;
;3.05911;;;
;2.53945;;;
;2.13743;;;
;1.69753;;;
;1.61616;;;
;1.85786;;;
;2.20188;;;
;2.77471;;;
;3.05347;;;
;3.13806;;;
;2.94712;;;
;2.3896;;;
;1.9634;;;
;1.48806;;;
;1.38494;;;
;1.59441;;;
;1.91667;;;
;2.4613;;;
;2.72073;;;
;2.77712;;;
;2.56765;;;
;1.98757;;;
;1.54688;;;
;1.05139;;;
;0.93618;;;
;1.12954;;;
;1.44294;;;
;1.97307;;;
;2.22847;;;
;2.28003;;;
;2.06814;;;
;1.48484;;;
;1.04575;;;
;0.55349;;;
;0.4415;;;
;0.64131;;;
;0.96116;;;
;1.50498;;;
;1.77004;;;
;1.83691;;;
;1.63711;;;
;1.07556;;;
;0.65098;;;
;0.18289;;;
;0.08862;;;
;0.31663;;;
;0.65662;;;
;1.23105;;;
;1.51626;;;
;1.61777;;;
;1.44053;;;
;0.91201;;;
;0.51401;;;
;0.08298;;;
;0.01289;;;
;0.27876;;;
;0.64453;;;
;1.25684;;;
;1.56702;;;
;1.7064;;;
;1.55493;;;
;1.06267;;;
;0.68643;;;
;0.29004;;;
;0.24412;;;
;0.54302;;;
;0.92813;;;
;1.57266;;;
;1.90298;;;
;2.06814;;;
;1.93279;;;
;1.46631;;;
;1.10376;;;
;0.72751;;;
;0.69126;;;
;1.00708;;;
;1.40186;;;
;2.05605;;;
;2.39202;;;
;2.56443;;;
;2.4323;;;
;1.96743;;;
;1.60569;;;
;1.22622;;;
;1.18594;;;
;1.49531;;;
;1.88445;;;
;2.52737;;;
;2.85044;;;
;3.00835;;;
;2.86252;;;
;2.37751;;;
;1.99966;;;
;1.59521;;;
;1.54043;;;
;1.82;;;
;2.18899;;;
;2.79888;;;
;3.10342;;;
;3.22668;;;
;3.05911;;;
;2.53865;;;
;2.13823;;;
;1.69753;;;
;1.61455;;;
;1.85786;;;
;2.20188;;;
;2.77551;;;
;3.05347;;;
;3.13806;;;
;2.94712;;;
;2.3896;;;
;1.96582;;;
;1.48806;;;
;1.38413;;;
;1.5936;;;
;1.91667;;;
;2.45969;;;
;2.72314;;;
;2.77712;;;
;2.57007;;;
;1.98677;;;
;1.54768;;;
;1.05139;;;
;0.93538;;;
;1.13035;;;
;1.44214;;;
;1.97468;;;
;2.23008;;;
;2.28083;;;
;2.06895;;;
;1.48564;;;
;1.04495;;;
;0.55349;;;
;0.4407;;;
;0.64131;;;
;0.96035;;;
;1.50579;;;
;1.77085;;;
;1.83691;;;
;1.63792;;;
;1.07556;;;
;0.65098;;;
;0.18289;;;
;0.08943;;;
;0.31663;;;
;0.65742;;;
;1.23025;;;
;1.51707;;;
;1.61697;;;
;1.44053;;;
;0.91443;;;
;0.51401;;;
;0.08379;;;
;0.01289;;;
;0.27957;;;
;0.64453;;;
;1.25603;;;
;1.56702;;;
;1.7064;;;
;1.55413;;;
;1.06267;;;
;0.68643;;;
;0.29165;;;
;0.24492;;;
;0.54221;;;
;0.92813;;;
;1.57266;;;
;1.90137;;;
;2.06814;;;
;1.93279;;;
;1.4655;;;
;1.10295;;;
;0.72671;;;
;0.69207;;;
;1.00627;;;
;1.40266;;;
;2.05686;;;
;2.39363;;;
;2.56523;;;
;2.43311;;;
;1.96824;;;
;1.60488;;;
;1.22622;;;
;1.18674;;;
;1.49531;;;
;1.88364;;;
;2.52576;;;
;2.85125;;;
;3.00674;;;
;2.86091;;;
;2.37671;;;
;2.00046;;;
;1.59602;;;
;1.54043;;;
;1.81919;;;
;2.18818;;;
;2.79888;;;
;3.10261;;;
;3.22668;;;
;3.05911;;;
;2.53865;;;
;2.13743;;;
;1.69673;;;
;1.61455;;;
;1.85706;;;
;2.20107;;;
;2.77471;;;
;3.05266;;;
;3.13806;;;
;2.94551;;;
;2.39041;;;
;1.96179;;;
;1.48806;;;
;1.38494;;;
;1.5936;;;
;1.91667;;;
;2.4605;;;
;2.71912;;;
;2.77712;;;
;2.56846;;;
;1.98757;;;
;1.54768;;;
;1.05059;;;
;0.93618;;;
;1.12954;;;
;1.44214;;;
;1.97549;;;
;2.22927;;;
;2.28003;;;
;2.06814;;;
;1.48403;;;
;1.04414;;;
;0.55269;;;
;0.4407;;;
;0.64131;;;
;0.96196;;;
;1.50498;;;
;1.76924;;;
;1.83691;;;
;1.63711;;;
;1.07476;;;
;0.65017;;;
;0.18289;;;
;0.08862;;;
;0.31663;;;
;0.65662;;;
;1.23267;;;
;1.51707;;;
;1.61697;;;
;1.44053;;;
;0.91362;;;
;0.51321;;;
;0.08298;;;
;0.0137;;;
;0.28037;;;
;0.64453;;;
;1.25684;;;
;1.56782;;;
;1.70559;;;
;1.55413;;;
;1.06187;;;
;0.68643;;;
;0.29165;;;
;0.24331;;;
;0.54302;;;
;0.92974;;;
;1.57266;;;
;1.90056;;;
;2.06814;;;
;1.93198;;;
;1.4655;;;
;1.10376;;;
;0.72671;;;
;0.69126;;;
;1.00627;;;
;1.40186;;;
;2.05605;;;
;2.39202;;;
;2.56523;;;
;2.43391;;;
;1.96743;;;
;1.60569;;;
;1.22622;;;
;1.18674;;;
;1.49451;;;
;1.88364;;;
;2.52656;;;
;2.85125;;;
;3.00674;;;
;2.86252;;;
;2.37832;;;
;2.00127;;;
;1.59683;;;
;1.53962;;;
;1.82;;;
;2.18738;;;
;2.80049;;;
;3.10422;;;
;3.22588;;;
;3.0575;;;
;2.53865;;;
;2.13823;;;
;1.69673;;;
;1.61536;;;
;1.85867;;;
;2.20188;;;
;2.7739;;;
;3.05347;;;
;3.13806;;;
;2.94631;;;
;2.38879;;;
;1.96421;;;
;1.48887;;;
;1.38494;;;
;1.5928;;;
;1.91667;;;
;2.4613;;;
;2.71992;;;
;2.77793;;;
;2.56846;;;
;1.98677;;;
;1.54768;;;
;1.05059;;;
;0.93538;;;
;1.12874;;;
;1.44294;;;
;1.97549;;;
;2.23008;;;
;2.28164;;;
;2.06895;;;
;1.48484;;;
;1.04414;;;
;0.55269;;;
;0.4407;;;
;0.64211;;;
;0.96196;;;
;1.50498;;;
;1.77004;;;
;1.83772;;;
;1.63792;;;
;1.07476;;;
;0.65098;;;
;0.18369;;;
;0.08862;;;
;0.31743;;;
;0.65742;;;
;1.23186;;;
;1.51626;;;
;1.61777;;;
;1.44133;;;
;0.91362;;;
;0.51401;;;
;0.08218;;;
;0.01289;;;
;0.28037;;;
;0.64373;;;
;1.25603;;;
;1.56702;;;
;1.70559;;;
;1.55413;;;
;1.06348;;;
;0.68562;;;
;0.29165;;;
;0.24331;;;
;0.54302;;;
;0.92813;;;
;1.57266;;;
;1.90137;;;
;2.06653;;;
;1.93279;;;
;1.4655;;;
;1.10457;;;
;0.72751;;;
;0.69045;;;
;1.00708;;;
;1.40347;;;
;2.05686;;;
;2.39282;;;
;2.56523;;;
;2.43311;;;
;1.96824;;;
;1.60408;;;
;1.22622;;;
;1.18674;;;
;1.49531;;;
;1.88364;;;
;2.52656;;;
;2.85044;;;
;3.00674;;;
;2.86172;;;
;2.37751;;;
;1.99966;;;
;1.59602;;;
;1.54043;;;
;1.8208;;;
;2.18899;;;
;2.79968;;;
;3.10422;;;
;3.22588;;;
;3.0583;;;
;2.53865;;;
;2.13743;;;
;1.69673;;;
;1.61616;;;
;1.85786;;;
;2.20027;;;
;2.7731;;;
;3.05266;;;
;3.13887;;;
;2.94792;;;
;2.38879;;;
;1.9634;;;
;1.48806;;;
;1.38413;;;
;1.5936;;;
;1.91667;;;
;2.45889;;;
;2.71912;;;
;2.77793;;;
;2.57007;;;
;1.98677;;;
;1.54607;;;
;1.0522;;;
;0.93538;;;
;1.12874;;;
;1.44214;;;
;1.97468;;;
;2.22927;;;
;2.28083;;;
;2.06895;;;
;1.48564;;;
;1.04575;;;
;0.55349;;;
;0.4407;;;
;0.64131;;;
;0.96116;;;
;1.50579;;;
;1.77004;;;
;1.83772;;;
;1.63792;;;
;1.07556;;;
;0.65178;;;
;0.18369;;;
;0.08862;;;
;0.31663;;;
;0.65742;;;
;1.23105;;;
;1.51626;;;
;1.61777;;;
;1.44133;;;
;0.91443;;;
;0.51482;;;
;0.08218;;;
;0.01289;;;
;0.27957;;;
;0.64373;;;
;1.25684;;;
;1.56702;;;
;1.7064;;;
;1.55332;;;
;1.06348;;;
;0.68965;;;
;0.29084;;;
;0.24331;;;
;0.54382;;;
;0.92813;;;
;1.57185;;;
;1.90056;;;
;2.06733;;;
;1.93279;;;
;1.4647;;;
;1.10295;;;
;0.72751;;;
;0.69126;;;
;1.00789;;;
;1.40186;;;
;2.05686;;;
;2.39202;;;
;2.56443;;;
;2.43391;;;
;1.96904;;;
;1.60488;;;
;1.22622;;;
;1.18755;;;
;1.49451;;;
;1.88284;;;
;2.52656;;;
;2.84883;;;
;3.00674;;;
;2.86333;;;
;2.37671;;;
;2.00127;;;
;1.59844;;;
;1.54043;;;
;1.82;;;
;2.18899;;;
;2.80049;;;
;3.10422;;;
;3.22507;;;
;3.05911;;;
;2.53865;;;
;2.13743;;;
;1.69592;;;
;1.61777;;;
;1.85867;;;
;2.20188;;;
;2.77551;;;
;3.05347;;;
;3.13887;;;
;2.94631;;;
;2.3896;;;
;1.96421;;;
;1.48806;;;
;1.38333;;;
;1.59441;;;
;1.91667;;;
;2.45969;;;
;2.71912;;;
;2.77712;;;
;2.56926;;;
;1.98677;;;
;1.54768;;;
;1.05139;;;
;0.93376;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.9531;;;
;0.95229;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.95471;;;
;0.95471;;;
;0.95229;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.95229;;;
;0.9531;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.95229;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.95471;;;
;0.95471;;;
;0.9531;;;
;0.9531;;;
;0.95229;;;
;0.95471;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95229;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.9531;;;
;0.95391;;;
;0.95229;;;
;0.9531;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95229;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.9531;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.95229;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.95229;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95471;;;
;0.95229;;;
;0.95229;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95229;;;
;0.95471;;;
;0.95391;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95229;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.9531;;;
;0.95391;;;
;0.95391;;;
;0.9531;;;
